author details,urls,unique ID,book title,author name,rating,book description,book_cover_links,v4 UUID
,https://www.goodreads.com/book/show/27362503-it-ends-with-us?from_search=true&from_srp=true&qid=1t02z5usua&rank=1,27362503,It Ends with Us,by Colleen Hoover (Goodreads Author),4.42,"Sometimes it is the one who loves you who hurts you the most.

Lily hasn’t always had it easy, but that’s never stopped her from working hard for the life she wants. She’s come a long way from the small town in Maine where she grew up — she graduated from college, moved to Boston, and started her own business. So when she feels a spark with a gorgeous neurosurgeon named Ryle Kincaid, everything in Lily’s life suddenly seems almost too good to be true.

Ryle is assertive, stubborn, maybe even a little arrogant. He’s also sensitive, brilliant, and has a total soft spot for Lily. And the way he looks in scrubs certainly doesn’t hurt. Lily can’t get him out of her head. But Ryle’s complete aversion to relationships is disturbing. Even as Lily finds herself becoming the exception to his “no dating” rule, she can’t help but wonder what made him that way in the first place.

As questions about her new relationship overwhelm her, so do thoughts of Atlas Corrigan — her first love and a link to the past she left behind. He was her kindred spirit, her protector. When Atlas suddenly reappears, everything Lily has built with Ryle is threatened. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470427482l/27362503._SY475_.jpg,e9120344-a163-46ad-8df0-dc8b6a9ef54e
,https://www.goodreads.com/book/show/58341222-reminders-of-him?from_search=true&from_srp=true&qid=1t02z5usua&rank=2,58341222,Reminders of Him,by Colleen Hoover (Goodreads Author),4.55,"A troubled young mother yearns for a shot at redemption in this heartbreaking yet hopeful story from #1 New York Times bestselling author Colleen Hoover. After serving five years in prison for a tragic mistake, Kenna Rowan returns to the town where it all went wrong, hoping to reunite with her four-year-old daughter. But the bridges Kenna burned are proving impossible to rebuild. Everyone in her daughter’s life is determined to shut Kenna out, no matter how hard she works to prove herself. The only person who hasn’t closed the door on her completely is Ledger Ward, a local bar owner and one of the few remaining links to Kenna’s daughter. But if anyone were to discover how Ledger is slowly becoming an important part of Kenna’s life, both would risk losing the trust of everyone important to them. The two form a connection despite the pressure surrounding them, but as their romance grows, so does the risk. Kenna must find a way to absolve the mistakes of her past in order to build a future out of hope and healing. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627673942l/58341222._SY475_.jpg,ad2a79bd-2c17-40a0-a325-1a9d6b7b024f
,https://www.goodreads.com/book/show/17788401-ugly-love?from_search=true&from_srp=true&qid=1t02z5usua&rank=3,17788401,Ugly Love,by Colleen Hoover (Goodreads Author),4.25,"When Tate Collins meets airline pilot Miles Archer, she knows it isn’t love at first sight. They wouldn’t even go so far as to consider themselves friends. The only thing Tate and Miles have in common is an undeniable mutual attraction. Once their desires are out in the open, they realize they have the perfect set-up. He doesn’t want love, she doesn’t have time for love, so that just leaves the sex. Their arrangement could be surprisingly seamless, as long as Tate can stick to the only two rules Miles has for her.

Never ask about the past.
Don’t expect a future.

They think they can handle it, but realize almost immediately they can’t handle it at all.

Hearts get infiltrated.
Promises get broken.
Rules get shattered.
Love gets ugly. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632597571l/17788401._SY475_.jpg,fe8f00e1-d644-4d7d-b41d-6cd6b1e8862f
,https://www.goodreads.com/book/show/25111004-november-9?from_search=true&from_srp=true&qid=1t02z5usua&rank=4,25111004,November 9,by Colleen Hoover (Goodreads Author),4.32,"Fallon meets Ben, an aspiring novelist, the day before her scheduled cross-country move. Their untimely attraction leads them to spend Fallon’s last day in L.A. together, and her eventful life becomes the creative inspiration Ben has always sought for his novel. Over time and amidst the various relationships and tribulations of their own separate lives, they continue to meet on the same date every year. Until one day Fallon becomes unsure if Ben has been telling her the truth or fabricating a perfect reality for the sake of the ultimate plot twist.

Can Ben’s relationship with Fallon—and simultaneously his novel—be considered a love story if it ends in heartbreak?

Beloved #1 New York Times bestselling author Colleen Hoover returns with an unforgettable love story between a writer and his unexpected muse. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447138036l/25111004._SY475_.jpg,644232ea-7140-4098-ae3b-04d75287d02e
,https://www.goodreads.com/book/show/21952567-maybe-someday?from_search=true&from_srp=true&qid=1t02z5usua&rank=5,21952567,Maybe Someday: by Colleen Hoover | Summary & Analysis,by Book*Sense,4.43,"Maybe Someday: by Colleen Hoover | Summary & Analysis

This is a Summary & Analysis of the original book. Colleen Hoover exercises her creativity, to depict a contemporary love story, Maybe Someday. The narrative is driven by themes of love, music, love of music and thoroughly modern form of communication.
Shakespeare wrote in Twelfth Night, “If music be the food of love, play on!” Music is most decidedly the food of love in this novel, and they do indeed play on -- right up until the end.

Maybe Someday was written with a definite target audience in mind. This book will appeal to older teens and young adults, particularly females. For others, it will appear somewhat similar to other love stories that they will have read in the past that deals with love triangles, and the pain, joy and complications that surround relationships. What sets it apart, however, is the unique approach that Colleen Hoover takes.

She has created a novel that incorporates music as an essential theme while, at the same time, her main male protagonist is deaf. It imbues the story with an interesting angle. The innovative touches in Maybe Someday saves the novel from being formulaic, and it is filled with wonderful emotional expressiveness. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397958627l/21952567.jpg,332e18ce-08f1-4ac4-a7d1-f527b5d24dc3
,https://www.goodreads.com/book/show/59344312-verity?from_search=true&from_srp=true&qid=1t02z5usua&rank=6,59344312,Verity,by Colleen Hoover (Goodreads Author),4.43,"Lowen Ashleigh is a struggling writer on the brink of financial ruin when she accepts the job offer of a lifetime. Jeremy Crawford, husband of bestselling author Verity Crawford, has hired Lowen to complete the remaining books in a successful series his injured wife is unable to finish.

Lowen arrives at the Crawford home, ready to sort through years of Verity's notes and outlines, hoping to find enough material to get her started. What Lowen doesn't expect to uncover in the chaotic office is an unfinished autobiography Verity never intended for anyone to read. Page after page of bone-chilling admissions, including Verity's recollection of what really happened the day her daughter died.

Lowen decides to keep the manuscript hidden from Jeremy, knowing its contents would devastate the already grieving father. But as Lowen's feelings for Jeremy begin to intensify, she recognizes all the ways she could benefit if he were to read his wife's words. After all, no matter how devoted Jeremy is to his injured wife, a truth this horrifying would make it impossible for him to continue to love her. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634158558l/59344312._SY475_.jpg,c0f8b706-f60c-4099-bd68-cffa480c4bd6
,https://www.goodreads.com/book/show/15717943-hopeless?from_search=true&from_srp=true&qid=1t02z5usua&rank=7,15717943,Hopeless,by Colleen Hoover (Goodreads Author),4.28,"Sometimes discovering the truth can leave you more hopeless than believing the lies…

That’s what seventeen-year-old Sky realizes after she meets Dean Holder. A guy with a reputation that rivals her own and an uncanny ability to invoke feelings in her she’s never had before. He terrifies her and captivates her all in the span of just one encounter, and something about the way he makes her feel sparks buried memories from a past that she wishes could just stay buried.

Sky struggles to keep him at a distance knowing he’s nothing but trouble, but Holder insists on learning everything about her. After finally caving to his unwavering pursuit, Sky soon finds that Holder isn’t at all who he’s been claiming to be. When the secrets he’s been keeping are finally revealed, every single facet of Sky’s life will change forever. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353489892l/15717943.jpg,670aad93-ba5c-46eb-adf8-48e4abd781a1
,https://www.goodreads.com/book/show/44582454-regretting-you?from_search=true&from_srp=true&qid=1t02z5usua&rank=8,44582454,Regretting You,by Colleen Hoover (Goodreads Author),4.23,"Morgan Grant and her sixteen-year-old daughter, Clara, would like nothing more than to be nothing alike.

Morgan is determined to prevent her daughter from making the same mistakes she did. By getting pregnant and married way too young, Morgan put her own dreams on hold. Clara doesn’t want to follow in her mother’s footsteps. Her predictable mother doesn’t have a spontaneous bone in her body.

With warring personalities and conflicting goals, Morgan and Clara find it increasingly difficult to coexist. The only person who can bring peace to the household is Chris—Morgan’s husband, Clara’s father, and the family anchor. But that peace is shattered when Chris is involved in a tragic and questionable accident. The heartbreaking and long-lasting consequences will reach far beyond just Morgan and Clara.

While struggling to rebuild everything that crashed around them, Morgan finds comfort in the last person she expects to, and Clara turns to the one boy she’s been forbidden to see. With each passing day, new secrets, resentment, and misunderstandings make mother and daughter fall further apart. So far apart, it might be impossible for them to ever fall back together. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559332442l/44582454._SY475_.jpg,6be160b2-b81e-4d01-a617-c3edd4696755
,https://www.goodreads.com/book/show/51007311-heart-bones?from_search=true&from_srp=true&qid=1t02z5usua&rank=9,51007311,Heart Bones,by Colleen Hoover (Goodreads Author),4.36,"Life and a dismal last name are the only two things Beyah Grim's parents ever gave her. After carving her path all on her own, Beyah is well on her way to bigger and better things, thanks to no one but herself.

With only two short months separating her from the future she's built and the past she desperately wants to leave behind, an unexpected death leaves Beyah with no place to go during the interim. Forced to reach out to her last resort, Beyah has to spend the remainder of her summer on a peninsula in Texas with a father she barely knows. Beyah's plan is to keep her head down and let the summer slip by seamlessly, but her new neighbor Samson throws a wrench in that plan.

Samson and Beyah have nothing in common on the surface.

She comes from a life of poverty and neglect; he comes from a family of wealth and privilege. But one thing they do have in common is that they're both drawn to sad things. Which means they're drawn to each other. With an almost immediate connection too intense for them to continue denying, Beyah and Samson agree to stay in the shallow end of a summer fling. What Beyah doesn't realize is that a rip current is coming, and it's about to drag her heart out to sea. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580936060l/51007311._SY475_.jpg,6461e63a-af03-4ea4-b93a-9cf5f8b134b3
,https://www.goodreads.com/book/show/52089753-layla?from_search=true&from_srp=true&qid=1t02z5usua&rank=10,52089753,Layla,by Colleen Hoover (Goodreads Author),3.78,"From #1 New York Times bestselling author Colleen Hoover comes a novel that explores life after tragedy and the enduring spirit of love.

When Leeds meets Layla, he’s convinced he’ll spend the rest of his life with her—until an unexpected attack leaves Layla fighting for her life. After weeks in the hospital, Layla recovers physically, but the emotional and mental scarring has altered the woman Leeds fell in love with. In order to put their relationship back on track, Leeds whisks Layla away to the bed-and-breakfast where they first met. Once they arrive, Layla’s behavior takes a bizarre turn. And that’s just one of many inexplicable occurrences.

Feeling distant from Layla, Leeds soon finds solace in Willow—another guest of the B&B with whom he forms a connection through their shared concerns. As his curiosity for Willow grows, his decision to help her find answers puts him in direct conflict with Layla’s well-being. Leeds soon realizes he has to make a choice because he can’t help both of them. But if he makes the wrong choice, it could be detrimental for all of them.
(less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593095775l/52089753._SY475_.jpg,8e20ac3b-c025-4caf-84f4-b0395a0c5ad2
,https://www.goodreads.com/book/show/38926487-all-your-perfects?from_search=true&from_srp=true&qid=1t02z5usua&rank=11,38926487,All Your Perfects,by Colleen Hoover (Goodreads Author),4.29,"Colleen Hoover delivers a tour de force novel about a troubled marriage and the one old forgotten promise that might be able to save it.

Quinn and Graham’s perfect love is threatened by their imperfect marriage. The memories, mistakes, and secrets that they have built up over the years are now tearing them apart. The one thing that could save them might also be the very thing that pushes their marriage beyond the point of repair.

All Your Perfects is a profound novel about a damaged couple whose potential future hinges on promises made in the past. This is a heartbreaking page-turner that asks: Can a resounding love with a perfect beginning survive a lifetime between two imperfect people? (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531682842l/38926487.jpg,ddfed1fc-7983-4473-a2d0-734d80525d10
,https://www.goodreads.com/book/show/24445517-maybe-someday?from_search=true&from_srp=true&qid=1t02z5usua&rank=12,24445517,Maybe Someday,by Colleen Hoover (Goodreads Author),4.19,"Contains exclusive content: songs from Griffin Peterson

Sydney is living in an idyllic bubble—she's a dedicated student with a steady job on the side. She lives with her best friend, has a great boyfriend, and the music coming from the balcony opposite hers is fast becoming the soundtrack to her life. But when Sydney finds out her boyfriend is cheating on her, the bubble bursts. The mysterious and attractive man behind the music, Ridge, gives Sydney hope that she can move on and they begin to write songs together. But moving on is harder than she expects, Sydney can only hope….

Maybe someday…

Colleen Hoover draws you in to this passionate tale of music, love and betrayal… (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421002815l/24445517.jpg,3eff6b73-3ee6-4d2f-a075-660e2e976a8c
,https://www.goodreads.com/book/show/58826526-colleen-hoover-3-books-collection-set?from_search=true&from_srp=true&qid=1t02z5usua&rank=13,58826526,"Colleen Hoover 3 Books Collection Set (November 9, Ugly Love, It Ends with Us)","by Colleen Hoover (Goodreads Author), It Ends with Us By Colleen Hoover (Contributor), Ugly Love By Colleen Hoover (Contributor)",4.61,no book description available,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629607132l/58826526._SX318_.jpg,00b23e36-000e-490b-a790-31e53e3c1e53
,https://www.goodreads.com/book/show/60393672-it-starts-with-us?from_search=true&from_srp=true&qid=1t02z5usua&rank=14,60393672,It Starts with Us,by Colleen Hoover (Goodreads Author),4.74,"Before It Ends with Us, it started with Atlas. Colleen Hoover tells fan favorite Atlas’ side of the story and shares what comes next in this long-anticipated sequel to the ""glorious and touching"" (USA TODAY) #1 New York Times bestseller It Ends with Us. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644605295l/60393672.jpg,2298977e-b4ed-4568-9055-9594edd06c56
,https://www.goodreads.com/book/show/24378015-never-never?from_search=true&from_srp=true&qid=1t02z5usua&rank=15,24378015,Never Never,"by Colleen Hoover (Goodreads Author), Tarryn Fisher (Goodreads Author)",4.03,"Charlie Wynwood and Silas Nash have been best friends since they could walk. They've been in love since the age of fourteen. But as of this morning... they are complete strangers. Their first kiss, their first fight, the moment they fell in love... every memory has vanished.

Charlie and Silas must work together to uncover the truth about what happened to them and why. But the more they learn about the couple they used to be, the more they question why they were ever together to begin with.

#1 New York Times bestselling author of Hopeless joins forces with the New York Times bestselling author of Mud Vein. Together, they have created a gripping, romantic tale unlike any other. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428934147l/24378015.jpg,c433fb71-e651-4642-a160-0f218699cadd
,https://www.goodreads.com/book/show/34324605-confess?from_search=true&from_srp=true&qid=1t02z5usua&rank=16,34324605,Confess,by Colleen Hoover (Goodreads Author),4.21,"Auburn Reed is determined to rebuild her shattered life and she has no room for mistakes. But when she walks into a Dallas art studio in search of a job, she doesn’t expect to become deeply attracted to the studio’s enigmatic artist, Owen Gentry.

For once, Auburn takes a chance and puts her heart in control, only to discover that Owen is hiding a huge secret. The magnitude of his past threatens to destroy everything Auburn loves most, and the only way to get her life back on track is to cut Owen out of it—but can she do it? (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488107498l/34324605._SY475_.jpg,b355916d-c0bd-4880-8b22-2cbffff55aa2
,https://www.goodreads.com/book/show/17340050-losing-hope?from_search=true&from_srp=true&qid=1t02z5usua&rank=17,17340050,Losing Hope,by Colleen Hoover (Goodreads Author),4.31,"In the follow-up to Colleen Hoover’s #1 New York Times bestseller Hopeless, the charming and irresistible Dean Holder tells the passionate story that has melted thousands of hearts.

In Hopeless, Sky left no secret unearthed, no feeling unshared, and no memory forgotten, but Holder’s past remained a mystery.

Still haunted by the little girl he let walk away, Holder has spent his entire life searching for her in an attempt to finally rid himself of the crushing guilt he has felt for years. But he could not have anticipated that the moment they reconnect, even greater remorse would overwhelm him…

Sometimes in life, if we wish to move forward, we must first dig deep into our past and make amends. In Losing Hope, bestselling author Colleen Hoover reveals what was going on inside Holder’s head during all those hopeless moments—and whether he can gain the peace he desperately needs. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368348507l/17340050.jpg,b44ae778-40ab-4fbf-a102-9e8680e6440f
,https://www.goodreads.com/book/show/30333938-slammed?from_search=true&from_srp=true&qid=1t02z5usua&rank=18,30333938,Slammed,by Colleen Hoover (Goodreads Author),4.23,"This is an alternate cover edition for ASIN B008TRUDAS.

Following the unexpected death of her father, 18-year-old Layken is forced to be the rock for both her mother and younger brother. Outwardly, she appears resilient and tenacious, but inwardly, she's losing hope.

Enter Will Cooper: The attractive, 21-year-old new neighbor with an intriguing passion for slam poetry and a unique sense of humor. Within days of their introduction, Will and Layken form an intense emotional connection, leaving Layken with a renewed sense of hope.

Not long after an intense, heart-stopping first date, they are slammed to the core when a shocking revelation forces their new relationship to a sudden halt. Daily interactions become impossibly painful as they struggle to find a balance between the feelings that pull them together, and the secret that keeps them apart. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464826448l/30333938.jpg,147be27c-ea26-450e-b608-39e2006aa6bc
,https://www.goodreads.com/book/show/33280872-without-merit?from_search=true&from_srp=true&qid=1t02z5usua&rank=19,33280872,Without Merit,by Colleen Hoover (Goodreads Author),3.88,"Not every mistake deserves a consequence. Sometimes the only thing it deserves is forgiveness.

The Voss family is anything but normal. They live in a repurposed church, newly baptized Dollar Voss. The once cancer-stricken mother lives in the basement, the father is married to the mother’s former nurse, the little half-brother isn’t allowed to do or eat anything fun, and the eldest siblings are irritatingly perfect. Then, there’s Merit.

Merit Voss collects trophies she hasn’t earned and secrets her family forces her to keep. While browsing the local antiques shop for her next trophy, she finds Sagan. His wit and unapologetic idealism disarm and spark renewed life into her—until she discovers that he’s completely unavailable. Merit retreats deeper into herself, watching her family from the sidelines when she learns a secret that no trophy in the world can fix.

Fed up with the lies, Merit decides to shatter the happy family illusion that she’s never been a part of before leaving them behind for good. When her escape plan fails, Merit is forced to deal with the staggering consequences of telling the truth and losing the one boy she loves. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506608833l/33280872._SY475_.jpg,4bf460c1-991a-47ce-9aa8-e60dc6f030c3
,https://www.goodreads.com/book/show/15784909-this-girl?from_search=true&from_srp=true&qid=1t02z5usua&rank=20,15784909,This Girl,by Colleen Hoover (Goodreads Author),4.08,"Librarian's Note: The ISBN 9789383260195 for this book was also used by ""Shekhar Kapur's Devi - Vol. 1"" by Samit Basu.

There are two sides to every love story. Now hear Will’s.

Colleen Hoover’s New York Times bestselling Slammed series has brought countless readers to their knees with a whirlwind of love, passion, and heartache.

Layken and Will’s love has managed to withstand the toughest of circumstances and the young lovers, now married, are beginning to feel safe and secure in their union. As much as Layken relishes their new life together, she finds herself wanting to know everything there is to know about her husband, even though Will makes it clear he prefers to keep the painful memories of the past where they belong. Still, he can’t resist his wife’s pleas and so he begins to untangle his side of the story, revealing for the first time his most intimate feelings and thoughts, retelling both the good and bad moments, and sharing a few shocking confessions of his own from the time when they first met.

In This Girl, Will tells the story of their complicated relationship from his point of view. Their future rests on how well they deal with the past in this final installment of the beloved Slammed series. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364326075l/15784909.jpg,13c73f26-77e1-4d8b-ac3e-c1f443cef92c
,https://www.goodreads.com/book/show/24838049-the-abbi-glines-colleen-hoover-and-jamie-mcguire-official-fan-book?from_search=true&from_srp=true&qid=1t02z5usua&rank=21,24838049,"The Abbi Glines, Colleen Hoover, and Jamie McGuire Official Fan Book","by Abbi Glines (Goodreads Author), Colleen Hoover (Goodreads Author), Jamie McGuire (Goodreads Author)",4.49,"Dear Readers,

It’s hard to believe how much our lives have changed since we first began our publishing careers. Some of you may have discovered us with our New Adult novels, Fallen Too Far, Slammed, and Beautiful Disaster, but our journeys started long before then. For Abbi, it began with her lifelong love of romance novels, an unforgettable Christmas present from her husband, and the inspiration she drew from the Gulf Coast. For Colleen, it began with her childhood imagination, an Avett Brothers lyric, and a desire to write the kinds of books she wanted to read. For Jamie, it began with a three-ring binder that became the first of twenty-one journals, a bestselling young adult series, and the support of her former high school librarian.

For those who have read and loved our novels, we offer you a glimpse into our lives and careers—both then and now—with photos and videos and a behind-the-scenes look at our 2014 Fall in Love tour. And you’ll also get a sneak peek at what’s coming up from us next.

Thank you so much for your support. We wouldn’t be here without you.

Abbi Glines, Colleen Hoover, and Jamie McGuire (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423486405l/24838049.jpg,aa9cefa9-eb8f-4350-ad57-37f69c4b3e4d
,https://www.goodreads.com/book/show/29610595-too-late?from_search=true&from_srp=true&qid=1t02z5usua&rank=22,29610595,Too Late,by Colleen Hoover (Goodreads Author),3.94,"Sloan will go through hell and back for those she loves.
And she does, every single day.
After finding herself stuck in a relationship with the dangerous and morally corrupt Asa Jackson, Sloan will do whatever it takes to get by until she's able to find a way out.
Nothing will get in her way.
Nothing except Carter.

Sloan is the best thing to ever happen to Asa. And if you ask Asa, he'd say he's the best thing to ever happen to Sloan. Despite Sloan's disapproval of Asa's sinister lifestyle, he does exactly what he needs to do in order to stay a step ahead in his business. He also does exactly what he needs to do in order to stay a step ahead of Sloan.
Nothing will get in his way.
Nothing except Carter.

From New York Times bestselling author, Colleen Hoover, writing as C. Hoover.
This book was originally written as a side project by the author. It previously appeared on other platforms under the same title, but has since been slightly edited from its original content and formatted specifically for kindle. Please note that the content of this book is more graphic than the content of other books written by this author, hence the distinction between the names. This title is recommended for mature audiences only due to extreme graphic content. Recommended for readers 18+.
Warning: For readers who might be triggered by sensitive subject matter, this book contains scenes which depict rape, murder and other graphic violence. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459520906l/29610595.jpg,03967ee6-1a74-46a0-8ec8-b36e1f076bf7
,https://www.goodreads.com/book/show/23587984-maybe-not?from_search=true&from_srp=true&qid=1t02z5usua&rank=23,23587984,Maybe Not,by Colleen Hoover (Goodreads Author),3.91,"Colleen Hoover, the New York Times bestselling author of Maybe Someday brilliantly brings to life the story of the wonderfully hilarious and charismatic Warren in a new novella, Maybe Not.

When Warren has the opportunity to live with a female roommate, he instantly agrees. It could be an exciting change.

Or maybe not.

Especially when that roommate is the cold and seemingly calculating Bridgette. Tensions run high and tempers flare as the two can hardly stand to be in the same room together. But Warren has a theory about Bridgette: anyone who can hate with that much passion should also have the capability to love with that much passion. And he wants to be the one to test this theory.

Will Bridgette find it in herself to warm her heart to Warren and finally learn to love?

Maybe.

Maybe not. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416381591l/23587984.jpg,56a15fef-0ebd-4efa-be7e-ba31c26d9309
,https://www.goodreads.com/book/show/60174072-by-colleen-hoover?from_search=true&from_srp=true&qid=1t02z5usua&rank=24,60174072,By Colleen Hoover,by calvin drugs,4.36,no book description available,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1642764589l/60174072._SY475_.jpg,5f9a529d-35ab-4261-94e8-7d2a34cf1c2f
,https://www.goodreads.com/book/show/59759132-verity-by-colleen-hoover-notebook-paperback-with-8-5-x-11-in-100-pages?from_search=true&from_srp=true&qid=1t02z5usua&rank=25,59759132,Verity by Colleen Hoover notebook paperback with 8.5 x 11 in 100 pages,by James Green,4.50,no book description available,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638733894l/59759132._SX318_.jpg,ba52ef81-4a8d-4ed7-a14a-a81c1788a80f
,https://www.goodreads.com/book/show/25174251-confess?from_search=true&from_srp=true&qid=1t02z5usua&rank=26,25174251,Confess: A Novel by Colleen Hoover | Summary & Analysis,by Book*Sense,4.01,"Confess: A Novel by Colleen Hoover | Summary & Analysis

This is a Summary & Analysis of Confess. Colleen Hoover is a writer who first came to bestsellerdom through the back door of self-publishing. Signs of the author's spunk and energy fill this novel, which is highly readable, funny in all the right places, but also heart-breaking. Readers who value complex character-development and moral ambiguity won't find much to love in Confess, but the novel is a fun and clever story of two very unlucky young people who find redemption in each other.

Confess is romantic story about two young people, Auburn and Owen, who both have difficult pasts they'd like to keep secret. When Owen hires Auburn to work in his art gallery, their immediate attraction is hard to ignore; for the first time in years, they each feel as if they've found someone who understands them. However, the secrets Auburn is hiding means that she has to stay away from Owen, no matter how impossible that seems.

This companion to Confess also includes the following:
• Book Review
• Story Setting Analysis of Confess
• Story elements you may have missed as we decipher the novel
• Details of Characters & Key Character Analysis
• Summary of the text, with some analytical comments interspersed
• Thought Provoking /or Discussion Questions for both Readers & Book Clubs
• Discussion & Analysis of Themes, Symbols…
• And Much More!

It is an original and entertaining romance, filled with quirky characters, surprising secrets and clever plot twists. The idea of ""confession"" is explored at all levels. How much does a confession imply guilt? Are all secrets guilty secrets?

This Analysis of Confess fills the gap, making you understand more while enhancing your reading experience. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426763776l/25174251.jpg,dd81f1f5-29d9-4a24-a3ce-3d84e1056eb7
,https://www.goodreads.com/book/show/25454883-never-never?from_search=true&from_srp=true&qid=1t02z5usua&rank=27,25454883,Never Never: Part Three,"by Colleen Hoover (Goodreads Author), Tarryn Fisher (Goodreads Author)",3.50,"New York Times bestselling authors Colleen Hoover and Tarryn Fisher are back with the much-anticipated final installment in the Never Never novella series.

Together, Silas Nash and Charlize Wynwood must look deeper into the past to find out who they were and who they want to be. With time ticking down, the couple are in a race to find the answers they need before they lose everything.

Can they regain what they once had? And will it restore who they once were? (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443033152l/25454883._SY475_.jpg,308f4ab8-61a7-4000-a0e9-b48abd175453
,https://www.goodreads.com/book/show/19390926-point-of-retreat?from_search=true&from_srp=true&qid=1t02z5usua&rank=28,19390926,Point of Retreat,by Colleen Hoover (Goodreads Author),4.25,"From the bestselling author of Slammed, comes Colleen Hoover's next big hit.
Layken and Will have managed to overcome the obstacles that threatened to destroy their love, proving that they are destined for one another. What they are about to learn, however, is that the things that have brought them together may be the very things that ruin their connection forever…
Layken is left second-guessing the relationship whilst Will is jumping over hurdles to prove his love for her. What the young lovers discover about themselves along this journey may change their entire world and the lives of those who depend upon them the most...
Praise for Colleen Hoover:
'As brilliant and entertaining as Slammed, Point of Retreat is absolute poetry.' - JAMIE MCGUIRE, New York Times bestselling author of Beautiful Disaster
'I finished reading Slammed at 1am on Sunday... I couldn't wait to start reading Point of Retreat so I bought it right then and there!' - Amazon Review (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386839665l/19390926.jpg,bc9ab3fb-c48f-49f2-b6f8-21222bd2a6c7
,https://www.goodreads.com/book/show/18631291-finding-cinderella?from_search=true&from_srp=true&qid=1t02z5usua&rank=29,18631291,Finding Cinderella,by Colleen Hoover (Goodreads Author),4.19,"A chance encounter in the dark leads eighteen-year-old Daniel and the girl who stumbles across him to profess their love for each other. But this love has conditions: they agree it will last only one hour, and it will be only make-believe.

When their hour is up and the girl rushes off like Cinderella, Daniel tries to convince himself that what happened between them seemed perfect only because they were pretending it was. Moments like that happen only in fairy tales.

One year and one bad relationship later, his disbelief in love-at-first-sight is stripped away the day he meets Six: a girl with a strange name and an even stranger personality. Unfortunately for Daniel, finding true love doesn""t guarantee a happily ever after... it only further threatens it.

Will an unbearable secret from the past jeopardize Daniel and Six's only chance at saving each other? (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381082896l/18631291.jpg,a9a4c090-2bd5-46e6-afd6-f2bc31572870
,https://www.goodreads.com/book/show/42657538-maybe-now?from_search=true&from_srp=true&qid=1t02z5usua&rank=30,42657538,Maybe Now,by Colleen Hoover (Goodreads Author),4.06,"What is more important? Friendship, loyalty, or love?

Ridge and Sydney are thrilled to finally be together guilt-free. But as the two of them navigate this freedom, Warren and Bridgette’s relationship is as tumultuous as ever, and Maggie grapples with her illness.

When she comes across an old list of things she wanted to do “maybe one of these days,” Maggie decides to live life to the fullest and accomplish these dreams. Maggie keeps Ridge updated on her adventures, but he can’t help but worry, even as Sydney grows more and more suspicious about their friendship. But if she’s going to move past this jealousy, she’ll need to reconcile how she and Ridge came together with the fact that Maggie will always be in their lives somehow…or end up walking away from the man she loves so much.

Featuring new songs by Griffin Peterson, this emotive and satisfying finale proves that maybe someday might be right now. (less)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541746506l/42657538._SY475_.jpg,bf43f288-ff11-4549-a937-ff45c2c01029
